Country Name,Year,GDP Per Capita,Gender,Avg Age
Sri Lanka,2021,3999.33800155592,MALE,74.158294678
Sri Lanka,2021,3999.33800155592,TOTAL,77.22895813
Lesotho,2021,1054.9327396161,FEMALE,54.60295105
Lesotho,2021,1054.9327396161,MALE,48.730880737
Lesotho,2021,1054.9327396161,TOTAL,51.479076386
Lithuania,2021,23849.6156993566,FEMALE,78.646263123
Lithuania,2021,23849.6156993566,MALE,69.586647034
Lithuania,2021,23849.6156993566,TOTAL,74.133148193
Luxembourg,2021,133711.794435985,FEMALE,84.785743713
Luxembourg,2021,133711.794435985,MALE,80.767814636
Luxembourg,2021,133711.794435985,TOTAL,82.780288696
Latvia,2021,20930.3982374189,FEMALE,77.897277832
Latvia,2021,20930.3982374189,MALE,68.495117188
Latvia,2021,20930.3982374189,TOTAL,73.202514648
Morocco,2021,3767.52490234375,FEMALE,73.714942932
Morocco,2021,3767.52490234375,MALE,71.535957336
Morocco,2021,3767.52490234375,TOTAL,72.618682861
Madagascar,2021,503.352081190858,FEMALE,64.027008057
Madagascar,2021,503.352081190858,MALE,61.860370636
Madagascar,2021,503.352081190858,TOTAL,62.934253693
Maldives,2021,10076.317533903,FEMALE,76.594703674
Maldives,2021,10076.317533903,MALE,74.509185791
Maldives,2021,10076.317533903,TOTAL,75.396644592
Mexico,2021,10363.1927221972,FEMALE,74.68952179
Mexico,2021,10363.1927221972,MALE,67.200904846
Mexico,2021,10363.1927221972,TOTAL,70.832588196
North Macedonia,2021,7620.80296977508,FEMALE,75.240921021
North Macedonia,2021,7620.80296977508,MALE,70.850334168
North Macedonia,2021,7620.80296977508,TOTAL,72.995353699
Mali,2021,881.510088733585,FEMALE,62.289615631
Mali,2021,881.510088733585,MALE,61.080219269
Mali,2021,881.510088733585,TOTAL,61.673984528
Malta,2021,34951.7081679971,FEMALE,83.730117798
Malta,2021,34951.7081679971,MALE,79.959014893
Malta,2021,34951.7081679971,TOTAL,81.811935425
Myanmar,2021,1233.22776997352,FEMALE,71.146278381
Myanmar,2021,1233.22776997352,MALE,64.71030426
Myanmar,2021,1233.22776997352,TOTAL,67.845809937
Montenegro,2021,9465.96153027794,FEMALE,77.879432678
Montenegro,2021,9465.96153027794,MALE,71.624595642
Montenegro,2021,9465.96153027794,TOTAL,74.709754944
Mongolia,2021,4566.14013029182,FEMALE,73.858283997
Mongolia,2021,4566.14013029182,MALE,66.416824341
Mongolia,2021,4566.14013029182,TOTAL,70.097953796
Mozambique,2021,504.037758654687,FEMALE,60.547870636
Mozambique,2021,504.037758654687,MALE,54.8007164
Mozambique,2021,504.037758654687,TOTAL,57.662025452
Mauritania,2021,1998.39400265586,FEMALE,69.362205505
Mauritania,2021,1998.39400265586,MALE,68.379859924
Mauritania,2021,1998.39400265586,TOTAL,68.868438721
Mauritius,2021,9068.97292976686,FEMALE,76.908699036
Mauritius,2021,9068.97292976686,MALE,70.13596344
Mauritius,2021,9068.97292976686,TOTAL,73.419670105
Malawi,2021,632.533192648231,FEMALE,65.269523621
Malawi,2021,632.533192648231,MALE,59.722698212
Malawi,2021,632.533192648231,TOTAL,62.486526489
Malaysia,2021,11134.6229528189,FEMALE,75.315742493
Malaysia,2021,11134.6229528189,MALE,70.636260986
Malaysia,2021,11134.6229528189,TOTAL,72.81010437
Namibia,2021,4901.87588947838,FEMALE,63.443073273
Namibia,2021,4901.87588947838,MALE,57.268672943
Namibia,2021,4901.87588947838,TOTAL,60.359947205
Niger,2021,590.629494755814,FEMALE,60.93901062
Niger,2021,590.629494755814,MALE,59.029483795
Niger,2021,590.629494755814,TOTAL,59.97070694
Nigeria,2021,2065.77441035114,FEMALE,64.779426575
Nigeria,2021,2065.77441035114,MALE,62.067024231
Nigeria,2021,2065.77441035114,TOTAL,63.397499085
Nicaragua,2021,2064.6646185055,FEMALE,77.675071716
Nicaragua,2021,2064.6646185055,MALE,72.262763977
Nicaragua,2021,2064.6646185055,TOTAL,75.027961731
Norway,2021,93072.8925119571,FEMALE,84.25270080600001
Norway,2021,93072.8925119571,MALE,81.50302124
Norway,2021,93072.8925119571,TOTAL,82.881996155
Nepal,2021,1229.39420401521,FEMALE,71.793518066
Nepal,2021,1229.39420401521,MALE,68.265411377
Nepal,2021,1229.39420401521,TOTAL,70.049369812
New Zealand,2021,49624.1816729553,FEMALE,84.014533997
New Zealand,2021,49624.1816729553,MALE,80.361053467
New Zealand,2021,49624.1816729553,TOTAL,82.20149231
Oman,2021,19509.4664633867,FEMALE,74.863143921
Oman,2021,19509.4664633867,MALE,70.895248413
Oman,2021,19509.4664633867,TOTAL,72.476768494
Pakistan,2021,1506.10829305917,FEMALE,66.930274963
Pakistan,2021,1506.10829305917,MALE,65.07673645
Pakistan,2021,1506.10829305917,TOTAL,65.990921021
Panama,2021,15491.2898013383,FEMALE,80.291038513
Panama,2021,15491.2898013383,MALE,74.352684021
Panama,2021,15491.2898013383,TOTAL,77.238700867
Peru,2021,6713.66205386496,FEMALE,74.807449341
Peru,2021,6713.66205386496,MALE,68.817710877
Peru,2021,6713.66205386496,TOTAL,71.667266846
Philippines,2021,3460.53938172807,FEMALE,69.88256073
Philippines,2021,3460.53938172807,MALE,63.397903442
Philippines,2021,3460.53938172807,TOTAL,66.408340454
Papua New Guinea,2021,2624.60410978363,FEMALE,66.945289612
Papua New Guinea,2021,2624.60410978363,MALE,64.203170776
Papua New Guinea,2021,2624.60410978363,TOTAL,65.487861633
Poland,2021,18050.2778862996,FEMALE,79.398788452
Poland,2021,18050.2778862996,MALE,71.553039551
Poland,2021,18050.2778862996,TOTAL,75.402107239
Puerto Rico,2021,32619.250416757,FEMALE,83.513114929
Puerto Rico,2021,32619.250416757,MALE,76.195144653
Puerto Rico,2021,32619.250416757,TOTAL,79.902946472
Portugal,2021,24661.1664874576,FEMALE,83.883079529
Portugal,2021,24661.1664874576,MALE,78.27281189
Portugal,2021,24661.1664874576,TOTAL,81.179611206
Paraguay,2021,5959.44179393627,FEMALE,73.164428711
Paraguay,2021,5959.44179393627,MALE,67.627098084
Paraguay,2021,5959.44179393627,TOTAL,70.270812988
Qatar,2021,66858.7417247523,FEMALE,77.979812622
Qatar,2021,66858.7417247523,MALE,76.03086853
Qatar,2021,66858.7417247523,TOTAL,76.710136414
Romania,2021,14946.624968678,FEMALE,76.523902893
Romania,2021,14946.624968678,MALE,69.208961487
Romania,2021,14946.624968678,TOTAL,72.764312744
Russian Federation,2021,12521.5224609375,FEMALE,74.338630676
Russian Federation,2021,12521.5224609375,MALE,65.571464539
Russian Federation,2021,12521.5224609375,TOTAL,70.017333984
Rwanda,2021,822.26804122921,FEMALE,69.403785706
Rwanda,2021,822.26804122921,MALE,65.448989868
Rwanda,2021,822.26804122921,TOTAL,67.542137146
Saudi Arabia,2021,24315.6153272971,FEMALE,77.368499756
Saudi Arabia,2021,24315.6153272971,MALE,75.73210144
Saudi Arabia,2021,24315.6153272971,TOTAL,76.429214478
Sudan,2021,749.706787109375,FEMALE,68.893409729
Sudan,2021,749.706787109375,MALE,66.249649048
Sudan,2021,749.706787109375,TOTAL,67.585151672
Senegal,2021,1630.69507165793,FEMALE,69.472145081
Senegal,2021,1630.69507165793,MALE,65.943542481
Senegal,2021,1630.69507165793,TOTAL,67.791984558
Singapore,2021,79601.4129622433,FEMALE,86.251228333
Singapore,2021,79601.4129622433,MALE,81.576057434
Singapore,2021,79601.4129622433,TOTAL,83.857086182
Solomon Islands,2021,2151.29301659728,FEMALE,67.334358215
Solomon Islands,2021,2151.29301659728,MALE,62.552146912
Solomon Islands,2021,2151.29301659728,TOTAL,64.792457581
Sierra Leone,2021,504.621287621531,FEMALE,61.890262604
Sierra Leone,2021,504.621287621531,MALE,60.1534729
Sierra Leone,2021,504.621287621531,TOTAL,61.022865295
El Salvador,2021,4599.67878581609,FEMALE,76.248756409
El Salvador,2021,4599.67878581609,MALE,66.767730713
El Salvador,2021,4599.67878581609,TOTAL,71.667037964
Somalia,2021,576.523678242099,FEMALE,56.332519531
Somalia,2021,576.523678242099,MALE,51.749824524
Somalia,2021,576.523678242099,TOTAL,53.951438904
Serbia,2021,9232.95770463789,FEMALE,75.621551514
Serbia,2021,9232.95770463789,MALE,69.989608765
Serbia,2021,9232.95770463789,TOTAL,72.808914185
South Sudan,2021,,FEMALE,60.614742279
South Sudan,2021,,MALE,56.47971344
South Sudan,2021,,TOTAL,58.573539734
Sao Tome and Principe,2021,2350.45270097134,FEMALE,72.813186646
Sao Tome and Principe,2021,2350.45270097134,MALE,69.593414307
Sao Tome and Principe,2021,2350.45270097134,TOTAL,71.178108215
Suriname,2021,5026.87949279073,FEMALE,72.701393127
Suriname,2021,5026.87949279073,MALE,66.955299377
Suriname,2021,5026.87949279073,TOTAL,69.784126282
Slovenia,2021,29331.0647010043,FEMALE,83.391204834
Slovenia,2021,29331.0647010043,MALE,77.538658142
Slovenia,2021,29331.0647010043,TOTAL,80.414955139
Sweden,2021,61417.6808766469,FEMALE,84.31275177
Sweden,2021,61417.6808766469,MALE,81.022132874
Sweden,2021,61417.6808766469,TOTAL,82.664909363
Eswatini,2021,4068.57378984532,FEMALE,57.865512848
Eswatini,2021,4068.57378984532,MALE,51.643871307
Eswatini,2021,4068.57378984532,TOTAL,54.592670441
Seychelles,2021,14982.9111487767,FEMALE,75.62361908
Seychelles,2021,14982.9111487767,MALE,72.568763733
Seychelles,2021,14982.9111487767,TOTAL,74.011962891
Syrian Arab Republic,2021,421.117345181756,FEMALE,74.390090942
Syrian Arab Republic,2021,421.117345181756,MALE,70.560905457
Syrian Arab Republic,2021,421.117345181756,TOTAL,72.438034058
Chad,2021,685.690314996618,FEMALE,60.667755127
Chad,2021,685.690314996618,MALE,57.534957886
Chad,2021,685.690314996618,TOTAL,59.08581543
Togo,2021,964.998109961965,FEMALE,66.41722106899999
Togo,2021,964.998109961965,MALE,61.538566589
Togo,2021,964.998109961965,TOTAL,63.864612579
Thailand,2021,7070.51250729112,FEMALE,78.968162537
Thailand,2021,7070.51250729112,MALE,71.760368347
Thailand,2021,7070.51250729112,TOTAL,75.290145874
Tajikistan,2021,916.691967061922,FEMALE,73.499389648
Tajikistan,2021,916.691967061922,MALE,70.172782898
Tajikistan,2021,916.691967061922,TOTAL,71.814880371
Turkmenistan,2021,7885.29989591824,FEMALE,72.497413635
Turkmenistan,2021,7885.29989591824,MALE,65.706596375
Turkmenistan,2021,7885.29989591824,TOTAL,69.120491028
Timor-Leste,2021,2741.95081994516,FEMALE,69.562583923
Timor-Leste,2021,2741.95081994516,MALE,66.529579163
Timor-Leste,2021,2741.95081994516,TOTAL,67.996711731
Tonga,2021,4425.97149198516,FEMALE,75.289932251
Tonga,2021,4425.97149198516,MALE,70.214653015
Tonga,2021,4425.97149198516,TOTAL,72.720878601
Trinidad and Tobago,2021,16056.3020409273,FEMALE,75.153060913
Trinidad and Tobago,2021,16056.3020409273,MALE,68.41078949
Trinidad and Tobago,2021,16056.3020409273,TOTAL,71.707122803
Tunisia,2021,3817.37717375123,FEMALE,76.841163635
Tunisia,2021,3817.37717375123,MALE,71.511940002
Tunisia,2021,3817.37717375123,TOTAL,74.06842804
Uganda,2021,883.892026171965,FEMALE,68.980827332
Uganda,2021,883.892026171965,MALE,62.926841736
Uganda,2021,883.892026171965,TOTAL,65.985778809
Ukraine,2021,4827.845703125,FEMALE,75.337013245
Ukraine,2021,4827.845703125,MALE,66.33380127
Ukraine,2021,4827.845703125,TOTAL,70.906745911
Uruguay,2021,17733.8551643902,FEMALE,78.740745544
Uruguay,2021,17733.8551643902,MALE,71.247184753
Uruguay,2021,17733.8551643902,TOTAL,74.982955933
Uzbekistan,2021,1993.42447787206,FEMALE,74.112541199
Uzbekistan,2021,1993.42447787206,MALE,70.1640625
Uzbekistan,2021,1993.42447787206,TOTAL,72.188774109
Viet Nam,2021,3759.94832901576,FEMALE,77.957298279
Viet Nam,2021,3759.94832901576,MALE,69.725242615
Viet Nam,2021,3759.94832901576,TOTAL,73.796577454
Vanuatu,2021,2978.01259813971,FEMALE,69.811943054
Vanuatu,2021,2978.01259813971,MALE,63.359928131
Vanuatu,2021,2978.01259813971,TOTAL,66.348373413
World,2021,12362.4642088343,FEMALE,73.957527161
World,2021,12362.4642088343,MALE,68.891929627
World,2021,12362.4642088343,TOTAL,71.36869812
Samoa,2021,3857.68974206459,FEMALE,71.580856323
Samoa,2021,3857.68974206459,MALE,69.071907044
Samoa,2021,3857.68974206459,TOTAL,70.273719788
South Africa,2021,7073.61275415525,FEMALE,64.015625
South Africa,2021,7073.61275415525,MALE,58.902870178
South Africa,2021,7073.61275415525,TOTAL,61.49918747
Zambia,2021,1134.71345415843,FEMALE,63.109313965
Zambia,2021,1134.71345415843,MALE,58.720947266
Zambia,2021,1134.71345415843,TOTAL,60.968841553
Zimbabwe,2021,1773.92041088078,FEMALE,60.533378601
Zimbabwe,2021,1773.92041088078,MALE,56.194610596
Zimbabwe,2021,1773.92041088078,TOTAL,58.481021881
